,genre,hash,histmax,histmed,histstd
0,hip-hop,1193941c-de68-3299-95b9-87b0922e27b0,-0.835899052424977,0.24015766607949032,-0.57788762359219
1,country,28d79e63-2e5a-404d-b95f-f1b383babcfe,-1.0120219945255222,-0.2294262915190762,-0.20758536116426696
2,country,3950d762-f987-46ac-8044-86d90e40dd5d,0.49480762122358746,-0.06541718868134157,-0.2649324023541241
3,rock,3f6ba929-ff4a-4af8-a896-2803ca3112c0,0.8079150738467791,-1.379216422992037,-0.3473077318166155
4,rock,491ded48-ec70-42cd-bba3-7fc4b0115f56,-1.0120219945255222,-1.6865176893616871,3.1330164621162724
5,country,498f132b-c8a3-4d51-a906-367704f692ae,1.3656377238318391,0.3195726000851303,-0.5683490759443226
6,electronic,55267b7f-24b1-3180-b988-4990e07f88c8,-0.9141759155807748,-1.6968761590145967,1.4472729060534604
7,hip-hop,67ebbc43-0415-4a07-90b9-3f8f8be296eb,-1.0120219945255222,-0.5781614365003646,1.8645400623438666
8,electronic,83219409-a39c-3c3c-9928-06f0eac04423,-0.835899052424977,-0.2294262915190762,0.022837550497422282
9,pop,912a8e16-3730-46e4-847d-dfba119df13a,1.2677916448870918,-0.7421705393380993,-0.40472755037980873
10,country,d7bd5278-6a18-4542-a1be-34ab59d050b7,0.3284692870175169,-0.6282273731560941,-0.4425539918233937
11,rock,d8e9e0f9-7ced-4176-a935-cfac17409d10,-0.9043913076863002,0.4525062939641362,0.09188201697937885
12,country,f4afbe11-984e-4865-9677-b244dce5c8ed,-1.0120219945255222,0.271233075038219,0.8341336345096351
13,electronic,052c18c4-2fd7-4be8-bf9e-c538d131a039,1.3558531159373644,-1.1875847344132102,-0.04338722989017807
14,country,1174e529-a321-4a65-8c02-6dcbd573a383,-0.757622189269179,-0.16382265038398236,-0.5069702552706273
15,country,18116341-4a97-4bf5-8a21-f40dbf3904dc,1.1405917422589202,0.7701660299866959,-0.5608109233641002
16,country,209058f3-4f55-4be0-81c4-a5c4f9ad9934,0.3578231107009411,0.9738825998272506,-0.581422520916362
17,electronic,2369662f-fa9a-4d51-b68e-00133f6a32fe,-0.7282683655857548,-1.0304812780107486,-0.28956339113776514
18,hip-hop,23933dbe-e90d-4c83-b9f8-286039b4c2d7,1.483053018565536,1.7991073488423786,-0.627784089640713
19,country,29adc87d-8df0-4a66-8e26-10cb67a9461d,1.1895147817312939,0.2971292491704929,-0.5484625126602304
20,electronic,34d4362f-941e-461c-b994-792e0dff242d,1.483053018565536,-1.4154710667772203,0.6365321145131418
21,country,4006541b-afd8-4687-ae31-7195d9d92e91,-0.7869760129526032,1.0757408847475278,-0.6480067609694947
22,rock,4349b090-8599-4151-b5ba-a94ac327933c,1.4634838027765866,0.5819871646255057,-0.5690484334390273
23,country,4362b319-05ad-4923-a9fe-20240eb7b174,1.483053018565536,0.09686550254757481,-0.5764450361476456
24,country,464721f0-91a9-42fc-b286-904106fce287,1.0916687027865464,1.5194286682138205,-0.7615072856281985
25,rock,466c6528-69ca-4536-b12b-ada285318dd6,1.1308071343644455,0.42488370822304405,-0.24821558643565686
26,country,754faecf-8687-4e02-9fd3-e1165d8b7f28,0.5339460528014864,0.24533690090594512,-0.5748769958141766
